"nN_GRM";"fileID";"lang4";"lang5"
"aan_de_orde_is";"fn000200";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fv601205";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fn000159";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fn000245";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fn000142";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fn000237";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fv600647";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fn000171";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fn000164";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fv600004";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fn000229";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fv600573";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fn000231";"NAT_Dut";"NAT_Nl"
"aan_de_orde_is";"fv600653";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fv600575";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fv600648";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"fv600574";"NAT_Dut";"NAT_Vl"
"aan_de_orde_is";"NL_or_232";"MEP_Dut";"MEP_Dut"
"al_dan_niet";"fv600669";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600636";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000199";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600667";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000199";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600592";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000168";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600649";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600688";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000178";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fn000177";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600021";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600669";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600645";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"NL_FR_209";"MEP_Dut";"MEP_Dut"
"al_dan_niet";"fn000202";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600625";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600628";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600639";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000158";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600637";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000195";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fn000175";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600692";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600645";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600582";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000177";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fn000241";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"NL_EN_218";"MEP_Dut";"MEP_Dut"
"al_dan_niet";"NL_086";"Fra_Dut";"Fra_Dut"
"al_dan_niet";"fv600718";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600675";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600670";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000162";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600006";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600002";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fv600636";"NAT_Dut";"NAT_Vl"
"al_dan_niet";"fn000242";"NAT_Dut";"NAT_Nl"
"al_dan_niet";"fv600598";"NAT_Dut";"NAT_Vl"
"als_het_gaat";"EN_NL_278";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"fn000166";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000161";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000216";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000166";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000115";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000204";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000194";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000166";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"NL_or_232";"MEP_Dut";"MEP_Dut"
"als_het_gaat";"fn000214";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000171";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000245";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000242";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000175";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000168";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"FR_NL_270";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"EN_NL_295";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"fv600625";"NAT_Dut";"NAT_Vl"
"als_het_gaat";"NL_or_221";"MEP_Dut";"MEP_Dut"
"als_het_gaat";"fn000231";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_003";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"NL_021";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"NL_051";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000229";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_076";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000168";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"fn000167";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000153";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"FR_NL_252";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"als_het_gaat";"fn000246";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000167";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000169";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000214";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_or_232";"MEP_Dut";"MEP_Dut"
"als_het_gaat";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"NL_102";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000198";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000246";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000216";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fv600676";"NAT_Dut";"NAT_Vl"
"als_het_gaat";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"als_het_gaat";"fn000199";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fv600659";"NAT_Dut";"NAT_Vl"
"als_het_gaat";"fv600676";"NAT_Dut";"NAT_Vl"
"als_het_gaat";"fn000231";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"EN_NL_295";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"fn000151";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000193";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000215";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"als_het_gaat";"fn000175";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"FR_NL_265";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000204";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000246";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_090";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000154";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000242";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000233";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_081";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000177";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000235";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"fn000160";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat";"fn000214";"NAT_Dut";"NAT_Nl"
"als_het_gaat";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat";"EN_NL_273";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000216";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000235";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_021";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000169";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000167";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000177";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"EN_NL_278";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000245";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000204";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"NL_076";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"NL_051";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"EN_NL_273";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000166";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000193";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000214";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000246";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"FR_NL_252";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000167";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000214";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000175";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"FR_NL_265";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000166";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000175";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000199";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_090";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000154";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"FR_NL_270";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000115";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000233";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"als_het_gaat_om";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"als_het_gaat_om";"NL_002";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000168";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000229";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000171";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000161";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000242";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_003";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"fn000215";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000216";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000231";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000204";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_or_232";"MEP_Dut";"MEP_Dut"
"als_het_gaat_om";"fn000162";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"EN_NL_295";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"fn000214";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000231";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000242";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"als_het_gaat_om";"EN_NL_295";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"fn000168";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"fn000160";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"EN_NL_299";"Eng_Dut";"Eng_Dut"
"als_het_gaat_om";"fn000153";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_or_221";"MEP_Dut";"MEP_Dut"
"als_het_gaat_om";"fn000176";"NAT_Dut";"NAT_Nl"
"als_het_gaat_om";"NL_081";"Fra_Dut";"Fra_Dut"
"als_het_gaat_om";"NL_or_232";"MEP_Dut";"MEP_Dut"
"als_het_gaat_om";"NL_102";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fn000143";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600689";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000151";"NAT_Dut";"NAT_Nl"
"dan_is_het";"FR_NL_248";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fn000153";"NAT_Dut";"NAT_Nl"
"dan_is_het";"NL_086";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fv600657";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000148";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000160";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000155";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000161";"NAT_Dut";"NAT_Nl"
"dan_is_het";"EN_NL_274";"Eng_Dut";"Eng_Dut"
"dan_is_het";"fn000165";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600685";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000151";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000167";"NAT_Dut";"NAT_Nl"
"dan_is_het";"NL_086";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fn000150";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000175";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000230";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600684";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000232";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000150";"NAT_Dut";"NAT_Nl"
"dan_is_het";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fv600701";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fv600006";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000192";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000177";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600020";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fv600007";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000192";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000151";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600705";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000199";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000166";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000174";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600707";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000157";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000160";"NAT_Dut";"NAT_Nl"
"dan_is_het";"NL_FR_212";"MEP_Dut";"MEP_Dut"
"dan_is_het";"fn000154";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000150";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000173";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000161";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600656";"NAT_Dut";"NAT_Vl"
"dan_is_het";"NL_FR_212";"MEP_Dut";"MEP_Dut"
"dan_is_het";"fn000211";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000165";"NAT_Dut";"NAT_Nl"
"dan_is_het";"NL_069";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fv600009";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fv600706";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000200";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600668";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000165";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000167";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fv600676";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000211";"NAT_Dut";"NAT_Nl"
"dan_is_het";"fn000155";"NAT_Dut";"NAT_Nl"
"dan_is_het";"NL_025";"Fra_Dut";"Fra_Dut"
"dan_is_het";"NL_035";"Fra_Dut";"Fra_Dut"
"dan_is_het";"fv600673";"NAT_Dut";"NAT_Vl"
"dan_is_het";"fn000172";"NAT_Dut";"NAT_Nl"
"dan_wil_ik";"fn000175";"NAT_Dut";"NAT_Nl"
"dan_wil_ik";"NL_024";"Fra_Dut";"Fra_Dut"
"dan_wil_ik";"fv600634";"NAT_Dut";"NAT_Vl"
"dan_wil_ik";"NL_029";"Fra_Dut";"Fra_Dut"
"dan_wil_ik";"NL_042";"Fra_Dut";"Fra_Dut"
"dan_wil_ik";"NL_EN_218";"MEP_Dut";"MEP_Dut"
"dan_wil_ik";"fn000229";"NAT_Dut";"NAT_Nl"
"dan_wil_ik";"fn000191";"NAT_Dut";"NAT_Nl"
"dan_wil_ik";"fn000241";"NAT_Dut";"NAT_Nl"
"dan_wil_ik";"fn000168";"NAT_Dut";"NAT_Nl"
"dan_wil_ik";"EN_NL_289";"Eng_Dut";"Eng_Dut"
"dan_wil_ik";"NL_029";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fn000147";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fv600592";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"dat_betekent_dat";"EN_NL_289";"Eng_Dut";"Eng_Dut"
"dat_betekent_dat";"fn000221";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000191";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"NL_FR_211";"MEP_Dut";"MEP_Dut"
"dat_betekent_dat";"fv600020";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"EN_NL_293";"Eng_Dut";"Eng_Dut"
"dat_betekent_dat";"fv600632";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"fn000229";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000191";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"FR_NL_266";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fn000154";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000231";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000165";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000157";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000143";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"EN_NL_275";"Eng_Dut";"Eng_Dut"
"dat_betekent_dat";"fn000191";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000176";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fv600582";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"NL_093";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fn000153";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000214";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000200";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000192";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"NL_042";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"FR_NL_248";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"FR_NL_244";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fv600014";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"fn000177";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000232";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fv600650";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"fn000178";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000141";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000204";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"NL_031";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fv600650";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"fn000153";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"NL_080";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fv600633";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"fn000232";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000153";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"NL_080";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"NL_033";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fn000234";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000153";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"FR_NL_255";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fv600020";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"fn000199";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000176";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000149";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000153";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"EN_NL_278";"Eng_Dut";"Eng_Dut"
"dat_betekent_dat";"fn000238";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fn000154";"NAT_Dut";"NAT_Nl"
"dat_betekent_dat";"fv600593";"NAT_Dut";"NAT_Vl"
"dat_betekent_dat";"NL_042";"Fra_Dut";"Fra_Dut"
"dat_betekent_dat";"fv600667";"NAT_Dut";"NAT_Vl"
"dat_heb_ik";"fn000143";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000142";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000234";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000177";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000115";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000217";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000168";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000153";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000143";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000160";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000169";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000142";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000160";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000175";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fv600628";"NAT_Dut";"NAT_Vl"
"dat_heb_ik";"fn000193";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000141";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000233";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000171";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000146";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fv600598";"NAT_Dut";"NAT_Vl"
"dat_heb_ik";"EN_NL_289";"Eng_Dut";"Eng_Dut"
"dat_heb_ik";"fn000192";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000141";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000168";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000167";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000169";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000168";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000233";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000172";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000164";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000214";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000197";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000143";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fv600573";"NAT_Dut";"NAT_Vl"
"dat_heb_ik";"FR_NL_246";"Fra_Dut";"Fra_Dut"
"dat_heb_ik";"fn000177";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000195";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000195";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000173";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000177";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000230";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"EN_NL_282";"Eng_Dut";"Eng_Dut"
"dat_heb_ik";"fn000169";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fv600714";"NAT_Dut";"NAT_Vl"
"dat_heb_ik";"fn000218";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"fn000162";"NAT_Dut";"NAT_Nl"
"dat_heb_ik";"NL_or_228";"MEP_Dut";"MEP_Dut"
"dat_heb_ik";"fn000157";"NAT_Dut";"NAT_Nl"
"dat_is_niet";"fn000170";"NAT_Dut";"NAT_Nl"
"dat_is_niet";"NL_or_233";"MEP_Dut";"MEP_Dut"
"dat_is_niet";"fn000173";"NAT_Dut";"NAT_Nl"
